0,1,6.49611,-5.8922,0.955781,-0.392604,-4.84425,1.1,4.63467,-8.75788,1.1,12.9081,-9.12007,1.1,10.2224,2.33019,1.1
0,1,10.2579,2.32825,1.15226,6.25258,5.2545,1.1,10.83,-4.11897,1.1,-3.43249,-0.146648,1.1,5.79581,-14.5933,1.1
0,1,5.75229,-14.5512,1.0248,14.4502,-14.5439,3.05944,7.23637,-1.76154,2.84876,-1.69043,-2.11235,2.48391,-6.84292,-2.25716,3.58147,-7.73425,-14.0783,2.59551
0,1,-7.94347,-14.2662,2.39979,14.4502,-14.5439,3.05944,7.23637,-1.76154,2.84876,-1.69043,-2.11235,2.48391,-6.84292,-2.25716,3.58147,-9.35597,-16.5907,2.5955
0,1,-7.94347,-14.2662,2.39979,8.62215,-18.9709,2.71524,17.3359,-10.3628,3.91433,4.77749,1.10329,2.53172,-6.42108,2.76793,3.72577,-16.1361,5.91868,2.78907,-12.7243,-11.4879,1.10004,-0.812378,-17.0575,2.90416,7.2744,-13.3205,1.1
0,1,7.25777,-13.3558,1.11765,0.619997,-3.41099,1.1,-6.05895,-1.26839,1.1,-9.89834,-8.98626,1.1,-1.8033,-16.0336,1.1,8.68532,-10.6341,1.1
0,1,8.70572,-10.6851,1.21669,0.619997,-3.41099,3.67853,-6.05895,-1.26839,2.77155,-9.89834,-8.98626,2.79907,-1.8033,-16.0336,2.07728,8.68532,-10.6341,3.16301
0,1,8.68604,-10.6627,3.07052,7.73088,-3.58574,3.67874,2.27851,-5.73322,8.66238,-2.94895,-11.5054,2.79913,-6.84643,-15.6652,6.36381,8.68532,-10.6341,3.16301
0,1,13.0367,0.459198,1.32641,7.43616,-2.57964,3.88232,-0.940863,-1.99702,6.26365,-9.8365,3.03513,5.65433,-12.9729,-12.0485,4.03422,-4.20951,-14.9654,3.4682,0.952608,-11.5491,1.1,6.54852,-9.29155,4.75438,13.3982,-16.2291,4.00785,13.29,-10.1345,4.82621,13.0579,0.42509,1.1
0,1,-2.6541,-12.1538,1.16508,7.43616,-2.57964,3.88232,-0.940863,-1.99702,6.26365,-9.8365,3.03513,5.65433,-12.9729,-12.0485,4.03422,-1.66144,-17.8861,2.76413,-1.71951,-8.40184,1.10001,6.54852,-9.29155,4.75438,13.3982,-16.2291,4.00785,13.29,-10.1345,4.82621,13.0579,0.42509,1.1
