41.2428,12.9945,1.95974
38.676,3.94815,0.874261
40.8261,9.08483,1.25245
41.7306,10.3074,1.39023
38.2044,4.10219,0.959637
42.4039,12.247,1.847
38.7128,4.35205,0.963699
42.3646,14.0373,2.11699
38.6033,4.25317,0.941822
42.6391,11.3445,1.5639
42.8268,12.1252,1.63532
38.1868,4.25388,0.994517
40.6981,12.3476,2.22883
40.4417,9.17203,1.51664
39.3075,7.10913,1.50469
43.0596,12.6972,1.6738
44.8628,15.9616,1.49413
44.2863,15.8384,2.38862
41.0228,3.66134,0.810767
45.0238,11.0942,1.5294
45.1727,12.1487,1.6385
40.4889,3.7114,0.86769
42.9163,15.4501,2.78885
44.9181,9.51442,1.57326
41.5096,5.62166,1.18986
45.3016,18.2144,2.40109
47.0582,15.7427,1.47364
41.4949,25.9056,5.46682
40.3557,3.3374,0.790233
45.9658,7.74548,0.89824
39.834,3.14299,0.781986
43.4356,5.0836,0.866854
43.0785,6.51245,1.15629
45.0977,34.1526,5.0219
47.3086,15.4912,1.81731
45.7903,7.29321,0.893293
42.033,4.11054,0.823398
40.2721,23.1721,5.64955
41.4677,29.9147,6.32847
43.7585,5.19834,0.854647
41.5446,3.87882,0.814685
46.6824,21.5173,2.2232
42.6632,35.2393,6.56707
43.7601,13.106,2.16419
40.2227,3.30508,0.791619
44.8148,18.4608,2.92628
43.8886,7.37223,1.19023
44.0016,8.25802,1.30803
41.0176,4.90478,1.08481
40.2739,7.62736,1.81293
44.1504,7.87755,1.22847
46.4876,15.6801,1.67387
42.6075,8.31429,1.55882
44.1061,6.42912,1.01151
41.7305,8.24516,1.70021
41.7244,4.03206,0.830949
40.8644,3.55557,0.800425
44.1398,5.54679,0.867448
44.3013,7.66172,1.17167
42.9564,4.67341,0.842007
42.2802,4.43111,0.862724
43.8256,5.85982,0.957169
46.1104,9.06376,1.03034
43.7649,6.97508,1.15101
43.5109,16.7001,2.79759
42.4381,4.35339,0.831377
41.6597,3.93984,0.816223
44.4271,6.49807,0.973799
46.0186,7.70121,0.898629
43.7137,5.16626,0.855125
51.3789,20.304,2.89045
44.8006,17.2825,2.47456
44.7784,6.11549,0.874135
40.0086,5.94408,1.38081
40.854,3.54816,0.800274
46.5625,9.86134,1.03729
43.0677,18.6857,3.2897
41.7131,7.58024,1.36024
42.1668,4.75182,0.939696
42.6024,42.9109,8.02361
39.8249,3.14022,0.77979
41.0928,3.64823,0.805024
47.4396,26.1277,2.46788
46.1525,29.2612,3.292
46.7922,16.9176,2.19029
43.6465,5.17233,0.854227
41.0724,3.63955,0.80453
46.1707,9.2044,1.04
42.7703,23.0337,4.2562
39.9037,3.17542,0.781216
45.3097,22.4907,3.24232
44.3889,7.12431,1.06507
40.4333,3.45195,0.810475
45.7879,13.4406,1.81377
44.5895,7.1467,1.0506
39.8132,3.13654,0.779589
43.2361,19.2984,2.55749
41.1813,3.68728,0.806707
43.0859,31.6676,5.60444
46.758,20.1881,2.02353
41.4658,3.84299,0.81255
43.7592,5.55616,0.914014
41.2807,12.6832,2.30985
42.2279,4.22498,0.827178
38.5142,11.5193,2.79584
40.5776,3.73809,0.865981
44.0338,7.11515,1.12881
40.5535,3.4744,0.806485
41.4955,7.26671,1.53637
42.6517,12.7395,2.38357
46.1125,7.86101,0.899931
45.096,9.02419,1.2344
41.3136,3.7528,0.809413
44.1624,23.5367,3.64816
40.3949,4.82955,1.13703
41.2207,3.72566,0.807529
45.247,6.63391,0.883299
45.9889,19.1876,2.29559
45.2853,23.6371,3.5475
42.1624,24.3396,4.81623
46.4648,13.8579,1.59659
44.212,32.1542,4.85723
40.6217,44.9358,9.20063
45.059,42.8991,5.90487
44.4011,17.5052,2.63624
46.3775,17.9869,2.35079
44.4953,28.8674,4.26764
41.7668,59.4798,12.2794
43.7931,43.7743,7.08884
41.022,5.72945,1.28233
44.9942,49.7177,6.84544
41.5361,43.6121,9.19004
41.062,32.1653,7.67881
41.5805,40.7304,9.16242
41.8634,38.7516,7.9202
46.5498,43.1753,9.02987
44.4883,38.9333,5.81795
42.0842,8.28794,1.57152
41.4473,14.6982,3.1176
40.6359,19.5839,4.41198
42.9036,8.08816,1.47294
46.9233,18.6804,3.43775
48.0073,26.8999,4.1471
44.5186,9.54908,1.67537
41.2355,39.1993,8.48757
49.1189,23.094,3.03832
43.7657,5.43173,0.968181
45.8391,23.03,3.28354
37.4052,45.2617,10.395
36.8749,19.0669,3.15029
44.1916,17.4394,3.39134
53.4172,35.7524,6.49221
42.9329,36.1996,6.52496
44.3784,55.9352,8.84855
44.6212,36.4839,5.3001
43.4743,34.1488,5.76618
46.2101,27.0689,3.43409
42.1321,33.9474,6.487
42.8548,5.58724,1.16925
46.5086,12.0595,1.49631
45.7893,33.556,4.6888
43.8317,11.9213,1.93764
48.0294,27.5029,4.13703
64.2714,81.2709,9.50205
47.3122,28.762,3.13039
52.1622,53.7354,5.66141
40.0837,41.3511,8.59824
45.439,43.3796,5.60594
40.1729,5.09526,1.27182
42.8278,41.2267,7.50615
