54.4416,41.2282,1.1346
65.5838,65.7403,1.08112
59.9819,65.1673,1.19423
79.3371,86.4422,1.08961
112.23,125.459,1.09086
53.9176,55.044,1.03404
54.0352,56.0819,1.06201
-1,-1,-1
-1,-1,-1
114.008,127.386,1.08143
98.438,97.1772,0.999773
76.8647,78.0799,0.999745
52.5018,42.1658,0.983285
116.37,122.15,1.03917
100.666,100.902,0.997202
75.1734,76.4104,1.00929
-1,-1,-1
131.262,138.135,1.3313
67.677,74.0066,1.20889
84.5807,84.5853,1.00468
73.3971,82.8483,1.2721
-1,-1,-1
63.4754,60.7086,1.05535
66.3522,71.5863,1.29665
68.997,78.5338,1.16105
105.565,117.597,1.06411
118.446,128.009,1.03429
120.406,136.67,1.0839
137.273,157.524,1.22671
184.081,196.137,1.34012
76.2976,73.6233,1.00777
170.934,183.695,1.02594
166.001,180.705,1.03389
165.956,177.377,1.00046
52.6357,41.475,1.14076
61.4548,53.1817,1.05779
72.9226,66.869,1.07242
66.7972,65.1874,1.15256
81.0712,80.3481,1.02269
-1,-1,-1
80.2504,84.4863,1.11044
79.1119,81.0069,1.08518
76.7821,83.6026,1.12858
76.4432,79.4317,1.09447
74.9412,81.4115,1.15695
75.5527,84.4432,1.13556
83.8684,91.4887,1.11065
83.6498,92.4577,1.08942
80.1811,93.0445,1.1399
80.7235,81.3054,0.996653
79.6881,89.6269,1.10187
79.2321,88.8948,1.09716
81.2899,92.3486,1.1189
93.1711,102.815,1.22019
95.2328,99.5858,1.1877
95.3524,98.1911,1.20204
104.209,105.477,1.23343
94.6695,99.933,1.21435
89.9949,93.3152,1.13621
105.035,109.178,1.27557
116.051,115.77,1.34231
127.208,138.205,1.2997
122.544,133.825,1.28253
