54.2489,40.3179,1.10957
58.2344,62.2528,1.02374
55.9561,64.6548,1.18489
61.4131,85.1833,1.07377
77.6042,120.354,1.04649
52.1922,55.7347,1.04703
52.5194,61.2726,1.16033
-1,-1,-1
-1,-1,-1
82.4888,121.497,1.03146
72.9691,96.9523,0.997696
57.2573,77.457,0.991782
52.4898,42.2308,0.984809
82.1154,121.967,1.03768
72.704,100.558,0.993875
56.9486,75.723,1.00022
-1,-1,-1
98.7458,136.89,1.31942
57.62,69.6573,1.13788
63.6054,84.9086,1.00854
57.8805,83.6402,1.2843
-1,-1,-1
57.44,60.4956,1.05171
54.9614,74.5003,1.3494
56.8887,82.2034,1.21534
76.0345,118.926,1.07616
83.1784,125.561,1.01458
90.2871,132.437,1.05043
104.252,159.184,1.23967
131.569,195.504,1.33595
59.8549,73.1817,1.00182
117.527,183.029,1.0224
114.642,179.588,1.02764
115.606,176.091,0.993525
52.664,41.6616,1.1459
57.566,52.9454,1.05311
61.9464,65.2639,1.04674
59.1803,67.1008,1.18644
62.5503,80.322,1.02234
-1,-1,-1
66.9603,81.5555,1.07195
66.4313,81.8047,1.09593
65.1909,81.9815,1.10676
64.8466,81.1589,1.11829
63.9277,77.5073,1.1015
64.5131,83.2167,1.11905
63.3617,86.0236,1.04433
62.9975,95.0005,1.11938
61.6524,88.9283,1.0895
58.8074,80.9861,0.992736
58.0301,84.5808,1.03984
57.685,86.0525,1.06209
58.5571,89.5133,1.08454
71.2083,104.666,1.24219
66.8258,94.0965,1.12224
64.2426,89.9721,1.10143
79.0417,104.533,1.22238
65.8083,93.2306,1.13291
68.3216,97.7966,1.19077
78.5467,109.148,1.2753
83.1379,109.622,1.27105
80.318,123.218,1.15882
82.5102,123.747,1.18602
87.2844,127.294,1.2233
87.3426,126.938,1.2216
71.2048,101.857,1.17562
76.8179,109.674,1.24834
74.579,101.534,1.14465
76.4588,113.884,1.28045
66.5123,104.824,1.18565
99.5398,136.079,1.56127
97.4842,143.293,1.14037
113.078,143.106,1.17844
65.4993,95.8244,1.09351
65.4665,97.8878,1.12406
62.9711,95.0351,1.13435
69.7965,100.38,1.1493
69.8327,100.955,1.19801
72.4232,105.004,1.24605
65.4362,94.7021,1.12381
71.2989,102.18,1.20921
84.8365,113.479,1.33277
75.5205,107.879,1.16045
68.8974,99.585,1.12905
83.3085,114.973,1.31915
-1,-1,-1
76.9636,121.238,1.10555
78.677,110.175,1.28227
86.2204,146.001,1.07912
86.1642,145.172,1.07354
75.157,123.811,1.04643
342.38,631.014,6.78424
53.6295,70.3855,1.2086
62.4805,80.626,1.24963
58.2192,75.2643,1.27208
54.5034,68.1405,1.20459
53.8918,69.8554,1.18847
54.4484,68.0627,1.19981
54.2034,67.9011,1.22662
53.5936,66.1187,1.21211
54.7909,68.757,1.26048
