50.721,38.1864,1.05089
61.4924,62.2838,1.02427
56.14,60.5017,1.10873
74.7749,85.1925,1.07386
105.958,126.787,1.10241
50.5107,53.3301,1.00185
50.8835,60.5605,1.14682
-1,-1,-1
-1,-1,-1
109.013,141.401,1.20042
93.1137,96.4521,0.992313
72.4248,77.2804,0.989508
48.5922,41.9931,0.979256
110.15,118.641,1.00931
95.8817,109.639,1.08355
70.7535,75.3457,0.995226
-1,-1,-1
94.5682,119.272,1.14951
63.9947,74.823,1.22222
79.6587,83.9069,0.99662
58.5526,83.2535,1.27832
-1,-1,-1
59.6008,58.0763,1.00959
57.2977,75.5418,1.36829
65.3669,82.4822,1.21942
100.838,133.727,1.21007
111.978,124.814,1.00847
112.022,140.942,1.11778
118.269,172.687,1.34479
134.984,170.077,1.16206
71.5378,72.6013,0.99378
121.666,135.234,0.755285
137.022,161.161,0.922068
133.964,155.221,0.875497
49.0544,38.1809,1.05015
57.7334,51.2964,1.02029
68.4143,62.8739,1.00835
63.0768,67.0732,1.18591
76.4759,80.783,1.02823
-1,-1,-1
75.5245,80.6555,1.06009
74.2412,76.3677,1.02303
72.6626,86.1797,1.16337
72.0678,79.7533,1.0989
70.5706,76.8027,1.09146
71.2773,80.3436,1.08043
79.3586,86.6801,1.05227
79.4173,94.5302,1.11384
75.8217,86.5611,1.06047
76.0407,80.6437,0.988542
75.2205,87.3961,1.07444
74.8199,90.1111,1.11217
76.8845,94.5138,1.14513
82.3968,104.515,1.24036
76.4965,93.0935,1.11027
83.6612,99.5652,1.21886
80.8693,96.1665,1.12455
75.5453,94.6076,1.14964
80.7583,99.1338,1.20705
82.1641,106.027,1.23876
83.642,111.647,1.2945
103.116,127.749,1.20136
100.134,128.783,1.2342
102.036,134.264,1.29021
101.233,133.066,1.28053
82.6086,102.737,1.18573
80.2024,101.518,1.15545
80.0689,102.362,1.15395
80.4353,104.662,1.17672
81.2878,105.007,1.18767
78.4288,106.383,1.22052
116.667,162.023,1.2894
112.926,151.412,1.24679
78.8965,101.886,1.16265
82.2056,108.561,1.24654
76.0555,96.9598,1.15737
78.9407,98.046,1.12257
79.5716,101.93,1.20953
79.8951,103.507,1.22825
75.5377,97.1757,1.15312
89.9562,109.215,1.29242
84.686,106.23,1.24767
86.5474,107.901,1.16071
83.4214,103.997,1.17905
78.329,96.5107,1.10729
-1,-1,-1
97.2482,128.241,1.16932
76.6634,96.4889,1.12295
118.619,141.357,1.04477
118.362,139.624,1.03249
100.551,123.731,1.04572
139.556,128.491,1.38141
54.0555,67.9137,1.16614
58.2687,71.0222,1.10076
53.5838,68.3026,1.15441
52.8879,64.2715,1.13618
53.1705,66.5001,1.13137
53.1902,64.9637,1.14516
52.5451,62.263,1.12475
52.0943,61.4955,1.12737
52.1103,62.5579,1.14684
