50.9261,37.7842,1.03983
61.6413,61.644,1.01375
56.3301,58.8414,1.0783
75.0491,83.5145,1.05271
107.172,119.299,1.03731
50.6464,53.0868,0.997278
51.126,54.2831,1.02794
-1,-1,-1
-1,-1,-1
109.545,121.609,1.0324
93.3416,96.3861,0.991634
72.5961,77.2524,0.989149
48.8436,41.9357,0.977919
111.515,122.066,1.03845
96.3265,96.8549,0.957207
70.9197,75.7128,1.00008
-1,-1,-1
139.729,135.948,1.31023
64.3433,68.9894,1.12693
79.9117,83.7682,0.994972
61.1502,69.7321,1.07071
-1,-1,-1
59.7975,58.9916,1.0255
70.5992,68.8209,1.24656
65.8529,71.2987,1.05408
101.285,108.386,0.98076
112.358,125.479,1.01384
112.807,125.15,0.992538
125.77,131.395,1.02323
199.535,218.472,1.49272
71.7341,72.4839,0.992174
132.461,146.781,0.819774
156.981,173.156,0.990697
155.321,169.285,0.954824
49.2364,37.8434,1.04087
57.8948,51.6514,1.02735
68.6103,64.3094,1.03137
63.1663,62.4094,1.10344
76.6743,80.5533,1.0253
-1,-1,-1
75.8599,82.0366,1.07824
74.456,76.8343,1.02928
72.9787,83.959,1.13339
72.5039,76.2225,1.05026
70.999,79.1576,1.12492
83.8145,99.7497,1.34139
80.1117,87.3381,1.06026
100.238,85.8824,1.01195
76.3267,92.5198,1.13347
76.2615,80.7322,0.989627
75.6808,84.8624,1.0433
75.1684,85.9981,1.06141
77.6857,88.1749,1.06833
93.7759,104.063,1.235
81.646,89.7564,1.07047
86.7835,89.9693,1.10139
94.1106,98.6483,1.15357
112.261,110.264,1.33989
98.3915,102.331,1.24598
162.735,151.039,1.76465
97.8225,101.874,1.18119
181.525,174.991,1.64564
110.388,121.201,1.16154
183.68,178.072,1.71118
116.893,125.832,1.2109
83.5828,95.2943,1.09984
110.269,114.705,1.30554
116.594,118.04,1.33069
111.04,112.382,1.26352
89.7003,102.808,1.1628
133.08,132.998,1.52587
137.727,130.469,1.03828
122.536,131.544,1.08319
89.2997,97.4437,1.11196
100.959,110.744,1.2716
119.677,162.013,1.93389
112.07,115.285,1.31995
101.567,108.181,1.28371
101.773,104.447,1.23941
90.3191,95.2776,1.13059
134.877,130.317,1.54214
154.977,147.556,1.73303
111.494,115.649,1.24405
116.116,118.087,1.33878
97.6878,102.348,1.17426
-1,-1,-1
123.668,138.084,1.25907
96.3498,103.287,1.20206
119.083,136.423,1.0083
118.823,132.858,0.982461
100.996,120.68,1.01994
142.977,118.449,1.27346
54.3295,63.236,1.08582
68.9425,77.2831,1.1978
66.0478,73.8525,1.24821
80.0708,83.5283,1.4766
72.9581,80.5301,1.37007
93.8936,97.4854,1.71844
113.14,108.14,1.95349
71.0113,76.6423,1.40505
62.9313,66.2147,1.21388
